"node_id","name","address","description","latitude","longitude","node_distance","cost"
"?","Щит связи для 80 рубежа","?","",54.18838246207506,45.1831946515583,"?","?"
"?","Щит связи для 86 рубежа","?","",54.22779442908742,45.13710357184596,"?","?"
"?","Щит связи для 89 рубежа","?","",54.18916211735056,45.18589831824391,"?","?"
"?","Щит связи для 90 рубежа","?","",54.2258456804031,45.12069381709244,"?","?"
"?","Щит связи для 91 рубежа","?","",54.16873149617113,45.13206638331492,"?","?"
"?","Щит связи для 92 рубежа","?","",54.19520361009781,45.1891774946981,"?","?"
"?","Щит связи для 92 рубежа","?","",54.19572576985144,45.18812070434623,"?","?"
"?","Щит связи для 92 рубежа","?","",54.19661279713246,45.18916140144402,"?","?"
"?","Щит связи для 93 рубежа","?","",54.16348886080441,45.14822820966756,"?","?"
"?","Щит связи для 94 рубежа","?","",54.16004482102466,45.14895777051883,"?","?"
"?","Щит связи для 95 рубежа","?","",54.15547645952702,45.16632239168101,"?","?"
"?","Щит связи для 96 рубежа","?","",54.17642819400781,45.1285810286321,"?","?"
"?","Щит связи для 97 рубежа","?","",54.16113724852335,45.15626410787459,"?","?"
"?","Щит связи для 98 рубежа","?","",54.1612883600506,45.15570889060827,"?","?"
"?","Щит связи для 99 рубежа","?","",54.16078150433022,45.15536556785457,"?","?"
"?","Щит связи для 100 рубежа","?","",54.16175743223506,45.15714655464042,"?","?"
"?","Щит связи для 101 рубежа","?","",54.16042418297128,45.15873710458624,"?","?"
"?","Щит связи для 104 рубежа","?","",54.84312128068755,46.2430844718727,"?","?"
"?","Щит связи для 105 рубежа","?","",54.4267385714632,43.80125771110349,"?","?"
"?","Щит связи для 106 рубежа","?","",54.03915728834605,43.91178655944772,"?","?"
"?","Щит связи для 107 рубежа","?","",54.62412068335782,43.23117602191901,"?","?"
"?","Щит связи для 108 рубежа","?","",54.08091913088141,42.83731776796308,"?","?"
"?","Щит связи для 109 и 4 - БИО рубежей","?","",54.05658963463343,44.94864823105821,"?","?"
"?","Щит связи для 110, 5 - БИО и 5 - БИО-2 рубежей","?","",54.05568854420037,44.94939656737397,"?","?"
"?","Щит связи для 111 рубежа","?","",54.05744494251237,44.94854094269805,"?","?"
"?","Щит связи для 112 рубежа","?","",54.18956319195111,45.23457707646406,"?","?"
"?","Щит связи для 112 рубежа","?","",54.18952229403223,45.23516179802932,"?","?"
"?","Щит связи для 113 рубежа","?","",54.18961352756874,45.18994780066475,"?","?"
"?","Щит связи для 114 рубежа","?","",54.18917151384708,45.18766524079325,"?","?"
"?","Щит связи для 118 рубежа","?","",54.23435658966152,45.19212307217514,"?","?"
"?","Щит связи для 119 рубежа","?","",54.2044473324594,45.17742724898266,"?","?"
"?","Щит связи для 120 рубежа","?","",54.19569483562859,45.18589223215148,"?","?"
"?","Щит связи для 116 рубежа","?","",54.40330489470215,45.78101003953959,"?","?"
"?","Щит связи для 117 рубежа","?","",53.87066633819547,44.36376030036949,"?","?"
"?","Щит связи для 121 рубежа","?","",54.20825770837155,45.12889260837451,"?","?"
"?","Щит связи для 122 рубежа","?","",54.17366286600162,45.17064921092661,"?","?"
"?","Щит связи для 125 рубежа","?","",54.16969206487433,45.19138000440212,"?","?"
"?","Щит связи для 128 рубежа","?","",54.14881712278312,45.22329131782463,"?","?"
"?","Щит связи для 124 рубежа","?","",54.13989946358599,45.2177203697,"?","?"
"?","Щит связи для 3 - Био-2 рубежа","?","",54.13831809806943,45.21710467310321,"?","?"
"?","Щит связи для 3 - Био-2 рубежа","?","",54.13856379019158,45.2197010514296,"?","?"
