"node_id","name","address","description","latitude","longitude","node_distance","cost"
"?","ИВН-РМС-1-С1","","Стационарная камера",54.18136378317981,45.18935926809676,"?","?"
"?","ИВН-РМС-1-С2","","Стационарная камера",54.18178366701778,45.18941023006799,"?","?"
"?","ИВН-РМС-2-П1","","Поворотная камера",54.18280000193005,45.19000031605127,"?","?"
"?","Unknown","","Стационарная камера",54.1830092442421,45.19003518476846,"?","?"
"?","ИВН-РМС-2-С1","","Стационарная камера",54.18320117986362,45.19005932464959,"?","?"
"?","ИВН-РМС-32-С1","","Стационарная камера",54.1836432576853,45.190131744293,"?","?"
"?","ИВН-РМС-32-С2","","Стационарная камера",54.18376754205006,45.19042946949367,"?","?"
"?","ИВН-РМС-32-С3","","Стационарная камера",54.18367629533091,45.19150235309958,"?","?"
"?","ИВН-РМС-32-П1","","Поворотная камера",54.18375810274008,45.19015320196513,"?","?"
"?","ИВН-РМС-2-С2","","Стационарная камера",54.18300609773296,45.19004323139544,"?","?"
"?","ИВН-РМС-3-С1","","Стационарная камера",54.1864035301363,45.17992686753301,"?","?"
"?","ИВН-РМС-79-С1","","Стационарная камера",54.1864412849042,45.18038284306551,"?","?"
"?","ИВН-РМС-79-П1","","Поворотная камера",54.18640510323283,45.1804177117827,"?","?"
"?","ИВН-РМС-4-С1","","Стационарная камера",54.17988151137622,45.18045165195805,"?","?"
"?","ИВН-РМС-4-С2","","Стационарная камера",54.17988780483982,45.18063940658911,"?","?"
"?","ИВН-РМС-4-П1","","Поворотная камера",54.17983745710416,45.18055357590063,"?","?"
"?","ИВН-РМС-5-С3","","Стационарная камера",54.18339719420003,45.18284954681637,"?","?"
"?","ИВН-РМС-5-П1","","Поворотная камера",54.18339562096433,45.18236943140269,"?","?"
"?","ИВН-РМС-5-C2","","Стационарная камера",54.1829850054427,45.18229164734126,"?","?"
"?","ИВН-РМС-5-C1","","Стационарная камера",54.1829236487486,45.18233724489453,"?","?"
"?","ИВН-РМС-6-С1","","Стационарная камера",54.19409692469516,45.18828638448947,"?","?"
"?","ИВН-РМС-6-С2","","Стационарная камера",54.19418814820556,45.18816032066535,"?","?"
"?","ИВН-РМС-6-П1","","Поворотная камера",54.19416612883268,45.18830247774356,"?","?"
"?","ИВН-РМС-6-С3","","Стационарная камера",54.19425892510714,45.1880396212601,"?","?"
"?","ИВН-РМС-6-П2","","Поворотная камера",54.19464898173458,45.18810667648549,"?","?"
"?","ИВН-РМС-7-П1","","Поворотная камера",54.18635790952845,45.18051602497312,"?","?"
"?","ИВН-РМС-7-С1","","Стационарная камера",54.18585922794887,45.18048383846497,"?","?"
"?","ИВН-РМС-7-С2","","Стационарная камера",54.18581989949184,45.17984815492844,"?","?"
"?","ИВН-РМС-8-С1","","Стационарная камера",54.18257753219743,45.17156012907225,"?","?"
"?","ИВН-РМС-8-С2","","Стационарная камера",54.18254292039754,45.17147429838378,"?","?"
"?","ИВН-РМС-8-С3","","Стационарная камера",54.18248628284407,45.17148234501082,"?","?"
"?","ИВН-РМС-8-П1","","Поворотная камера",54.18252089469157,45.17159499778945,"?","?"
"?","ИВН-РМС-9-П2","","Поворотная камера",54.14758116269352,45.22200711622406,"?","?"
"?","ИВН-РМС-9-С8","","Стационарная камера",54.14724104737189,45.22194274320668,"?","?"
"?","ИВН-РМС-9-С5","","Стационарная камера",54.14746149289292,45.22216268434693,"?","?"
"?","ИВН-РМС-10-П1","","Поворотная камера",54.22139206612808,45.12337156191013,"?","?"
"?","ИВН-РМС-10-С1","","Стационарная камера",54.22139678146073,45.12346812143466,"?","?"
"?","ИВН-РМС-10-С2","","Стационарная камера",54.22133548204096,45.12339838400027,"?","?"
"?","ИВН-РМС-10-С3","","Стационарная камера",54.22135591519103,45.12328841343067,"?","?"
"?","ИВН-РМС-11-С1","","Стационарная камера",54.18703749117626,45.17217365120248,"?","?"
"?","ИВН-РМС-11-С2","","Стационарная камера",54.18698872527611,45.17213878248528,"?","?"
"?","ИВН-РМС-11-С3","","Стационарная камера",54.18698872527611,45.17225411747292,"?","?"
"?","ИВН-РМС-11-С4","","Стационарная камера",54.18670399421292,45.17221120212869,"?","?"
"?","ИВН-РМС-11-С5","","Стационарная камера",54.18700917549764,45.17125901792839,"?","?"
"?","ИВН-РМС-11-П1","","Поворотная камера",54.18678264939969,45.1716559848626,"?","?"
"?","ИВН-РМС-11-С6","","Стационарная камера",54.18683613484081,45.17172304008798,"?","?"
"?","ИВН-РМС-12-П1","","Поворотная камера",54.18829122674889,45.18492219065012,"?","?"
"?","ИВН-РМС-12-С1","","Стационарная камера",54.1881118992736,45.18482026670756,"?","?"
"?","ИВН-РМС-12-С2","","Стационарная камера",54.18844853090078,45.18489536855998,"?","?"
"?","ИВН-РМС-12-С3","","Стационарная камера",54.18870965446806,45.18468615625683,"?","?"
"?","ИВН-РМС-13-П1","","Поворотная камера",54.18784762565325,45.18441525314589,"?","?"
"?","ИВН-РМС-13-С1","","Стационарная камера",54.18780987215152,45.18417653654356,"?","?"
"?","ИВН-РМС-13-С2","","Стационарная камера",54.18780515280914,45.18388417576045,"?","?"
"?","ИВН-РМС-13-С3","","Стационарная камера",54.18797818947586,45.18329945419553,"?","?"
"?","ИВН-РМС-13-П2","","Поворотная камера",54.18804583084318,45.18318411920773,"?","?"
"?","ИВН-РМС-14-С2","","Стационарная камера",54.18607789348474,45.18516627167031,"?","?"
"?","ИВН-РМС-14-С1","","Стационарная камера",54.18602283392287,45.18514749620723,"?","?"
"?","ИВН-РМС-14-П1","","Поворотная камера",54.18610463666792,45.18472638939187,"?","?"
"?","ИВН-РМС-14-С4","","Стационарная камера",54.18601024886672,45.18402096842097,"?","?"
"?","ИВН-РМС-14-С3","","Стационарная камера",54.18603856522861,45.18411752794549,"?","?"
"?","ИВН-РМС-14-С5","","Стационарная камера",54.18607632034747,45.18400487516686,"?","?"
"?","ИВН-РМС-15-С1","","Стационарная камера",54.18664106985453,45.18642154548922,"?","?"
"?","ИВН-РМС-16-С2","","Стационарная камера",54.18665994713791,45.1860406718091,"?","?"
"?","ИВН-РМС-16-С1","","Стационарная камера",54.1866615202408,45.18592533682146,"?","?"
"?","ИВН-РМС-87-П1","","Поворотная камера",54.18667253198333,45.18557664964951,"?","?"
"?","ИВН-РМС-17-С1","","Стационарная камера",54.18708625686948,45.17853316877625,"?","?"
"?","ИВН-РМС-17-С2","","Стационарная камера",54.18705007576918,45.17972943399691,"?","?"
"?","ИВН-РМС-17-П1","","Поворотная камера",54.18706895286894,45.17915275905871,"?","?"
"?","ИВН-РМС-18-С1","","Стационарная камера",54.1866693857259,45.17556396339673,"?","?"
"?","ИВН-РМС-18-П1","","Поворотная камера",54.18675118718581,45.17550763700743,"?","?"
"?","ИВН-РМС-18-С2","","Стационарная камера",54.18669770163024,45.1748746356799,"?","?"
"?","ИВН-РМС-19-С1","","Стационарная камера",54.18102941225027,45.17702844951875,"?","?"
"?","ИВН-РМС-19-С2","","Стационарная камера",54.18109077176808,45.17703381393678,"?","?"
"?","ИВН-РМС-19-П1","","Поворотная камера",54.18125439670179,45.17706868265397,"?","?"
"?","ИВН-РМС-19-С3","","Стационарная камера",54.18124967675688,45.17732349251038,"?","?"
"?","ИВН-РМС-20-П1","","Поворотная камера",54.1884847104895,45.15414384220314,"?","?"
"?","ИВН-РМС-20-С1","","Стационарная камера",54.18854448595122,45.15416529987565,"?","?"
"?","ИВН-РМС-20-С2","","Стационарная камера",54.18873324970446,45.15428868149034,"?","?"
"?","ИВН-РМС-24-С1","","Стационарная камера",54.18416020414185,45.18429991815778,"?","?"
"?","ИВН-РМС-24-П1","","Поворотная камера",54.18414447211008,45.18454131696912,"?","?"
"?","ИВН-РМС-21-С1","","Стационарная камера",54.18413975239994,45.18481222007928,"?","?"
"?","ИВН-РМС-21-С2","","Стационарная камера",54.18413660605368,45.18490609739504,"?","?"
"?","ИВН-РМС-21-С3","","Стационарная камера",54.1840689582932,45.18494633053039,"?","?"
"?","ИВН-РМС-21-С4","","Стационарная камера",54.18401546925576,45.18492755506728,"?","?"
"?","ИВН-РМС-21-П1","","Поворотная камера",54.1841145812408,45.18497315262054,"?","?"
"?","ИВН-РМС-22-С1","","Стационарная камера",54.18457238110183,45.18200126503202,"?","?"
"?","ИВН-РМС-22-С2","","Стационарная камера",54.18456451516347,45.18209782455657,"?","?"
"?","ИВН-РМС-22-С3","","Стационарная камера",54.18462744259612,45.18214342210982,"?","?"
"?","ИВН-РМС-22-С4","","Стационарная камера",54.18465104035454,45.18202272270415,"?","?"
"?","ИВН-РМС-23-С1","","Стационарная камера",54.17756323707792,45.18681851242273,"?","?"
"?","ИВН-РМС-23-С2","","Стационарная камера",54.1775947059898,45.18674609277889,"?","?"
"?","ИВН-РМС-23-С3","","Стационарная камера",54.17762302828214,45.18666294429978,"?","?"
"?","ИВН-РМС-23-С4","","Стационарная камера",54.17763718933877,45.18640813444335,"?","?"
"?","ИВН-РМС-23-П1","","Поворотная камера",54.17765764423515,45.18650201175899,"?","?"
"?","ИВН-РМС-23-С5","","Стационарная камера",54.17751445993961,45.18635985468119,"?","?"
"?","ИВН-РМС-25-С1","","Стационарная камера",54.1820583518816,45.19299027536553,"?","?"
"?","ИВН-РМС-25-С2","","Стационарная камера",54.18198912737552,45.19297954652948,"?","?"
"?","ИВН-РМС-26-С2","","Стационарная камера",54.18563898777126,45.1672678909126,"?","?"
"?","ИВН-РМС-26-С3","","Стационарная камера",54.18556347669247,45.16724911544949,"?","?"
"?","ИВН-РМС-26-С4","","Стационарная камера",54.18542346620801,45.16724106882244,"?","?"
"?","ИВН-РМС-26-П1","","Поворотная камера",54.18538413733457,45.16731080625684,"?","?"
"?","ИВН-РМС-26-С1","","Стационарная камера",54.18575540040278,45.16744223449856,"?","?"
"?","ИВН-РМС-26-П2","","Поворотная камера",54.18543762458927,45.16824689720303,"?","?"
"?","ИВН-РМС-26-С5","","Стационарная камера",54.18546279503988,45.16832199905545,"?","?"
"?","ИВН-РМС-26-С6","","Стационарная камера",54.1856625849457,45.16830858801035,"?","?"
"?","ИВН-РМС-27-С3","","Стационарная камера",54.18396512630319,45.18131730173221,"?","?"
"?","ИВН-РМС-27-П1","","Поворотная камера",54.18403592068915,45.18134680603135,"?","?"
"?","ИВН-РМС-27-С2","","Стационарная камера",54.18412087378757,45.18081841085539,"?","?"
"?","ИВН-РМС-27-С1","","Стационарная камера",54.18412402019139,45.1805314144908,"?","?"
"?","ИВН-РМС-28-П1","","Поворотная камера",54.18240761868164,45.18491146181151,"?","?"
"?","ИВН-РМС-28-С1","","Стационарная камера",54.18194664829222,45.18487659309427,"?","?"
"?","ИВН-РМС-28-С2","","Стационарная камера",54.18187742344566,45.1848739108849,"?","?"
"?","ИВН-РМС-29-С1","","Стационарная камера",54.18416492312549,45.17965701435131,"?","?"
"?","ИВН-РМС-29-П1","","Поворотная камера",54.18420897276613,45.17957923028987,"?","?"
"?","ИВН-РМС-29-С2","","Стационарная камера",54.18423729036328,45.17881480072062,"?","?"
"?","ИВН-РМС-29-С3","","Стационарная камера",54.18425616874926,45.17842856262246,"?","?"
"?","ИВН-РМС-30-П1","","Поворотная камера",54.18483195542399,45.18716988180186,"?","?"
"?","ИВН-РМС-30-С1","","Стационарная камера",54.1848429676601,45.18729326341654,"?","?"
"?","ИВН-РМС-30-С2","","Стационарная камера",54.18500185816733,45.18732276771571,"?","?"
"?","ИВН-РМС-30-С3","","Стационарная камера",54.1850742239336,45.18729862783456,"?","?"
"?","ИВН-РМС-31-С1","","Стационарная камера",54.189540204198,45.16735372159977,"?","?"
"?","ИВН-РМС-31-С1","","Стационарная камера",54.18945840827789,45.16734031055471,"?","?"
"?","ИВН-РМС-33-С1","","Стационарная камера",54.18395254011892,45.18816498134629,"?","?"
"?","ИВН-РМС-33-П1","","Поворотная камера",54.18398400431108,45.18824544761674,"?","?"
"?","ИВН-РМС-33-С2","","Стационарная камера",54.18394624726874,45.18828836296099,"?","?"
"?","ИВН-РМС-33-С3","","Стационарная камера",54.18393051515921,45.18860218141572,"?","?"
"?","ИВН-РМС-33-С4","","Стационарная камера",54.18390377055921,45.1886692366411,"?","?"
"?","ИВН-РМС-33-С5","","Стационарная камера",54.1839336615816,45.18875506732957,"?","?"
"?","ИВН-РМС-33-П2","","Поворотная камера",54.18397456505073,45.1886692366411,"?","?"
"?","ИВН-РМС-34-С1","","Стационарная камера",54.18239188578263,45.18763658617036,"?","?"
"?","ИВН-РМС-34-С3","","Стационарная камера",54.18196080752345,45.18761512849825,"?","?"
"?","ИВН-РМС-34-П1","","Поворотная камера",54.18188528970016,45.18761512849825,"?","?"
"?","ИВН-РМС-34-С2","","Стационарная камера",54.18159580341524,45.18760976408014,"?","?"
"?","ИВН-РМС-35-С2","","Стационарная камера",54.18606036483111,45.18783181168961,"?","?"
"?","ИВН-РМС-35-С1","","Стационарная камера",54.18588102743701,45.18781571843591,"?","?"
"?","ИВН-РМС-35-С3","","Стационарная камера",54.1865291551597,45.18789350249734,"?","?"
"?","ИВН-РМС-36-С1","","Стационарная камера",54.18655747122088,45.18802224853066,"?","?"
"?","ИВН-РМС-36-П1","","Поворотная камера",54.18660781073296,45.18802761294869,"?","?"
"?","ИВН-РМС-36-С2","","Стационарная камера",54.18658578719822,45.18809735038307,"?","?"
"?","ИВН-РМС-37-С1","","Стационарная камера",54.19113339618143,45.18857478358763,"?","?"
"?","ИВН-РМС-37-С2","","Стационарная камера",54.19118687596795,45.18878667809982,"?","?"
"?","ИВН-РМС-37-П1","","Поворотная камера",54.19117901129781,45.18888055541534,"?","?"
"?","ИВН-РМС-37-С3","","Стационарная камера",54.19180975306802,45.1889851615669,"?","?"
"?","ИВН-РМС-38-П1","","Поворотная камера",54.19183649244559,45.1879498288867,"?","?"
"?","ИВН-РМС-38-С1","","Стационарная камера",54.19197648104362,45.18801688411194,"?","?"
"?","ИВН-РМС-38-С2","","Стационарная камера",54.19203782430635,45.18801688411207,"?","?"
"?","ИВН-РМС-38-С3","","Стационарная камера",54.19216837490693,45.18758773066969,"?","?"
"?","ИВН-РМС-38-С4","","Стационарная камера",54.19205512620947,45.18750994660824,"?","?"
"?","ИВН-РМС-39-С7","","Стационарная камера",54.19548705222434,45.19050865628671,"?","?"
"?","ИВН-РМС-39-С5","","Стационарная камера",54.19552008022084,45.19094049193743,"?","?"
"?","ИВН-РМС-39-С6","","Стационарная камера",54.19543986910053,45.19081174590507,"?","?"
"?","ИВН-РМС-39-П3","","Поворотная камера",54.19545874246096,45.19090562322094,"?","?"
"?","ИВН-РМС-39-П1","","Поворотная камера",54.19589754282676,45.19052206733065,"?","?"
"?","ИВН-РМС-39-П2","","Поворотная камера",54.19625455666803,45.19095658519221,"?","?"
"?","ИВН-РМС-39-С1","","Стационарная камера",54.19623411102479,45.19052474954078,"?","?"
"?","ИВН-РМС-39-С3","","Стационарная камера",54.1962923021876,45.19087611892105,"?","?"
"?","ИВН-РМС-39-С4","","Стационарная камера",54.19619007396795,45.19097804286315,"?","?"
"?","ИВН-РМС-39-С8","","Стационарная камера",54.19530303784352,45.19098072507331,"?","?"
"?","ИВН-РМС-39-С9","","Стационарная камера",54.19523069005989,45.19098072507331,"?","?"
"?","ИВН-РМС-39-С2","","Стационарная камера",54.19617434681,45.19054620721288,"?","?"
"?","ИВН-РМС-40-С2","","Стационарная камера",54.19125293894773,45.14855086066657,"?","?"
"?","ИВН-РМС-40-С1","","Стационарная камера",54.19131271029564,45.14834701278145,"?","?"
"?","ИВН-РМС-41-С1","","Стационарная камера",54.18661926708867,45.18666274781847,"?","?"
"?","ИВН-РМС-41-С2","","Стационарная камера",54.18662241330143,45.18734671111727,"?","?"
"?","ИВН-РМС-41-С3","","Стационарная камера",54.18659409733726,45.18743522401478,"?","?"
"?","ИВН-РМС-41-С4","","Стационарная камера",54.18654690402699,45.18749959703113,"?","?"
"?","ИВН-РМС-41-С5","","Стационарная камера",54.1859790069338,45.18746472831383,"?","?"
"?","ИВН-РМС-41-С6","","Стационарная камера",54.1859160815636,45.18742985959663,"?","?"
"?","ИВН-РМС-42-С1","","Стационарная камера",54.22310391843927,45.11709965701692,"?","?"
"?","ИВН-РМС-42-С2","","Стационарная камера",54.22307248411965,45.11719085212342,"?","?"
"?","ИВН-РМС-43-С1","","Стационарная камера",54.19012557532518,45.18277354474506,"?","?"
"?","ИВН-РМС-43-С2","","Стационарная камера",54.19007366734549,45.18328852887681,"?","?"
"?","ИВН-РМС-43-С3","","Стационарная камера",54.19005793729583,45.18352456326939,"?","?"
"?","ИВН-РМС-43-П1","","Поворотная камера",54.18963008563397,45.18353260989699,"?","?"
"?","ИВН-РМС-43-С4","","Стационарная камера",54.18956873878138,45.18373913999114,"?","?"
"?","ИВН-РМС-43-С5","","Стационарная камера",54.1896127828925,45.18426753516776,"?","?"
"?","ИВН-РМС-43-С6","","Стационарная камера",54.18958761498005,45.18495149846655,"?","?"
"?","ИВН-РМС-44-С3","","Стационарная камера",54.18944761773813,45.18024690385434,"?","?"
"?","ИВН-РМС-44-С2","","Стационарная камера",54.18950267271394,45.18019594188305,"?","?"
"?","ИВН-РМС-44-П1","","Поворотная камера",54.18947121273677,45.17960317369077,"?","?"
"?","ИВН-РМС-44-С1","","Стационарная камера",54.18951053770447,45.17970509763332,"?","?"
"?","ИВН-РМС-45-С1","","Стационарная камера",54.18296162557069,45.18494076962946,"?","?"
"?","ИВН-РМС-46-С1","","Стационарная камера",54.19490713932313,45.14056093926952,"?","?"
"?","ИВН-РМС-46-С2","","Стационарная камера",54.19500937065383,45.1403597735934,"?","?"
"?","ИВН-РМС-46-С3","","Стационарная камера",54.19512418399928,45.14011032815502,"?","?"
"?","ИВН-РМС-46-С4","","Стационарная камера",54.19525472481101,45.13985551829858,"?","?"
"?","ИВН-РМС-46-П2","","Поворотная камера",54.19530033535843,45.14008350606486,"?","?"
"?","ИВН-РМС-46-С5","","Стационарная камера",54.19539942016653,45.14001645083948,"?","?"
"?","ИВН-РМС-46-С6","","Стационарная камера",54.19555512437879,45.14027930732296,"?","?"
"?","ИВН-РМС-46-С7","","Стационарная камера",54.19541829342817,45.1406843208842,"?","?"
"?","ИВН-РМС-46-П3","","Поворотная камера",54.195528387329,45.1409364485316,"?","?"
"?","ИВН-РМС-46-С8","","Стационарная камера",54.19526573425006,45.14082916017099,"?","?"
"?","ИВН-РМС-46-С9","","Стационарная камера",54.1951902408393,45.14090962644143,"?","?"
"?","ИВН-РМС-46-П1","","Поворотная камера",54.19504711753442,45.14071382518337,"?","?"
"?","ИВН-РМС-47-С1","","Стационарная камера",54.1901979315704,45.17596878047486,"?","?"
"?","ИВН-РМС-47-С2","","Стационарная камера",54.19013186670682,45.17567373748323,"?","?"
"?","ИВН-РМС-47-С3","","Стационарная камера",54.19016018018036,45.17496026988506,"?","?"
"?","ИВН-РМС-47-С4","","Стационарная камера",54.19015703426218,45.17477251525412,"?","?"
"?","ИВН-РМС-47-С5","","Стационарная камера",54.19017119104316,45.17469204898379,"?","?"
"?","ИВН-РМС-47-П1","","Поворотная камера",54.19025613144115,45.17472155328279,"?","?"
"?","ИВН-РМС-47-С6","","Стационарная камера",54.19084913669283,45.17506755824588,"?","?"
"?","ИВН-РМС-48-С1","","Стационарная камера",54.19031590424504,45.1641241454649,"?","?"
"?","ИВН-РМС-48-С2","","Стационарная камера",54.19031590424103,45.16355015273572,"?","?"
"?","ИВН-РМС-49-С1","","Стационарная камера",54.19026871518271,45.16570128436567,"?","?"
"?","ИВН-РМС-49-П1","","Поворотная камера",54.1902561314128,45.16621895070549,"?","?"
"?","ИВН-РМС-49-С2","","Стационарная камера",54.19025927736373,45.16632355685712,"?","?"
"?","ИВН-РМС-50-П1","","Поворотная камера",54.22520367178446,45.12631572719027,"?","?"
"?","ИВН-РМС-50-С1","","Стационарная камера",54.22528696861771,45.12667782540774,"?","?"
"?","ИВН-РМС-50-С3","","Стационарная камера",54.22542527182961,45.12656249042012,"?","?"
"?","ИВН-РМС-50-С2","","Стационарная камера",54.22538755280569,45.12664027448145,"?","?"
"?","ИВН-РМС-51-С1","","Стационарная камера",54.19229464896876,45.17803944583374,"?","?"
"?","ИВН-РМС-51-П1","","Поворотная камера",54.19236071038414,45.17803944583374,"?","?"
"?","ИВН-РМС-51-С2","","Стационарная камера",54.19237486636663,45.17815209861214,"?","?"
"?","ИВН-РМС-51-С3","","Стационарная камера",54.19236700178209,45.1783720397513,"?","?"
"?","ИВН-РМС-52-С1","","Стационарная камера",54.18155669049083,45.18480665917814,"?","?"
"?","ИВН-РМС-52-С2","","Стационарная камера",54.18148903844972,45.18480397696918,"?","?"
"?","ИВН-РМС-53-С1","","Стационарная камера",54.19346621726963,45.17733670707146,"?","?"
"?","ИВН-РМС-53-С2","","Стационарная камера",54.19341903183629,45.17740108008783,"?","?"
"?","ИВН-РМС-53-С3","","Стационарная камера",54.19324129952641,45.1774654531041,"?","?"
"?","ИВН-РМС-53-П1","","Поворотная камера",54.19318153101243,45.17745472426812,"?","?"
